s_no,bidder_id,outcome,payment_account_prefix_same_as_address_prefix,address_10892096f6d88d7449a249e831bfc8d8,address_111d4514cb2db9cc0aaf1ae65b39e70a,address_18efe9aa2a264f71020ed46242cab513,address_2367520c8d94e70f47f4e28e72004ef9,address_26108bd7fdfd14d2b7bf24aec40d86b2,address_274a03538f87ee7ec8b091da1c4fa8fc,address_2a96c3ce94b3be921e0296097b88b56a,address_2cf1e0523f43138fd65eebb2c8cb4b73,address_3a0b8057e5a900d872232c62a7f4c120,address_3a7e6a32b24aeab0688e91a41f3188e2,address_3ee4b535441c1b35d3f9aa3f7ed5ab88,address_4544d31a6d8a15cdee64e7dafbc63e6d,address_4a28d0cf109896236a89b2a1ab33b50c,address_4d90f2e709f1fc0810e5aef472dd3935,address_5c9de1da50cc32a29ffd596ae24cd2be,address_63ce78587e427547c60b44e54d51a4c9,address_7578f951008bd0b64528bf81b8578d5d,address_794abfcfc9a51569c6415a61a319b352,address_8c7fc2ee1e693a7f6e0c986c7375e0fc,address_8db1dcb1ae23a9b13d2a7f36bc991f00,address_91ea8f05b2be1f7fe36e86e20ea35105,address_937e24e5329b1758d1180c3b83041b1b,address_a3d2de7675556553a5f08e4c88d2c228,address_a71773a409dd8baba89ac1c7b4e4523a,address_aa497a035e67fdde98e547c22102646d,address_b16a6b39a27e215e5d571472485ef08e,address_b1abeeedc3163ca5d0df0eecbe6923d0,address_b312117de5aeb80a49c753f562c4b2d3,address_b650404e1ab5d177020221277c3e9306,address_b9b03d5a127eb07aeb9163cdcf524e13,address_c00ae99c1ef4854bd838c9648ea6eb51,address_c047e4d26a46f9fb919883da4ee2adef,address_c0688655078b9fd63d343bd4ae21194e,address_c268ac47bde5354c290a7374b3dd1c41,address_c4b65a7ef32586d7f9a711f867d3f54b,address_c6a1c9967d64e7f99ee545c2a5467960,address_c94cf5c3c5205afe0ef14ce669e01565,address_ca8d4b018cb62966eebb2974f5a83b4f,address_cb8cab3337c5bc1bb96ccfb18d6a62f7,address_ce0b318902ae2a4f5cc4023cea883d00,address_d204ba7ab87c1efb88e93a824efc926a,address_dbd1190dd19462115568e721afba7801,address_e00c0bbaf904d8155da1f1fc85af7434,address_e048f5d50823df461686fde13a25d287,address_e23d9777cddc347de82d839b2e54b22e,address_e350bda3ceb6067cad400ae931c3527a,address_e9ac7750d73a796460f96b096b29725f,address_eb0d036dc33a16ce54296758f96b9d0b,address_efed968be472133f24bd70f9412c156d,address_f3b1e4c7e5f5337ab0ff0d66aee32686,address_fa442b098896fe3f9aca16a6f100e597,address_fb5f20b04f48113f484f73988d44a09a,address_infrequent_address,address_rare_address,payment_account_0875307e1731af94b3b64725ad0deb7d,payment_account_0f244480cd73688fab682a82aa37a587,payment_account_1b53c9a459d6cae0a015df2bc2a6ed7f,payment_account_3e9073fb9219ceb4a1dc9dbb9e1acbe9,payment_account_474f441d0c8f8416be60291872926cd5,payment_account_4a347e6808ca4bd52f2f21a759e1beb2,payment_account_5a8c8865eaf65dc094a6bd9d6e7007cf,payment_account_7df4ebd184668b4257f740b11d4519af,payment_account_a0dc95936282ff8eef7ffa54f295255c,payment_account_a27bbbfe50ced2566f17d94553ec7b6b,payment_account_a3d2de7675556553a5f08e4c88d2c228,payment_account_af6c260faf0b9df48f2155e38b0a29e6,payment_account_b35a1080bb5f0ebb4212508b92c7196c,payment_account_bb97065ca7b313ebbee43f495d6f67a0,payment_account_c9274731b884ef7495041d62d4ec512e,payment_account_c9ef8f9c82a24602bca4f1fc4e69fd61,payment_account_dab1ae58a15b808c63d8dfcf734f5ee3,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,0_hour72,1_hour72,2_hour72,3_hour72,4_hour72,5_hour72,6_hour72,7_hour72,8_hour72,9_hour72,10_hour72,11_hour72,12_hour72,13_hour72,14_hour72,15_hour72,16_hour72,17_hour72,18_hour72,19_hour72,20_hour72,21_hour72,22_hour72,23_hour72,24_hour72,25_hour72,26_hour72,27_hour72,28_hour72,29_hour72,30_hour72,31_hour72,32_hour72,33_hour72,34_hour72,35_hour72,36_hour72,37_hour72,38_hour72,39_hour72,40_hour72,41_hour72,42_hour72,43_hour72,44_hour72,45_hour72,46_hour72,47_hour72,48_hour72,49_hour72,50_hour72,51_hour72,52_hour72,53_hour72,54_hour72,55_hour72,56_hour72,57_hour72,58_hour72,59_hour72,60_hour72,61_hour72,62_hour72,63_hour72,64_hour72,65_hour72,66_hour72,67_hour72,68_hour72,69_hour72,70_hour72,71_hour72,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,s_monday,s_tuesday,s_wednesday,f_monday,f_tuesday,f_wednesday,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,13tdx9x3c4du6tr,1tjpqb3mqacsct0,2l309145ivgdy6r,301o49axv6udhkl,3ir1yiophclnlyj,d75il608kel7ote,i695h0p5uj10gmq,pw7hob3wyniyp5j,q5draunzzjr7wc2,szyjr65zi6h3qbz,vasstdc27m7nks3,ya0vpnuq1shnign,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max,most_common_country,ad,ae,af,ag,al,am,an,ao,ar,at,au,aw,az,ba,bb,bd,be,bf,bg,bh,bi,bj,bm,bn,bo,br,bs,bt,bw,by,bz,ca,cd,cf,cg,ch,ci,cl,cm,cn,co,cr,cv,cy,cz,de,dj,dk,dm,do,dz,ec,ee,eg,er,es,et,eu,fi,fj,fo,fr,ga,gb,ge,gh,gi,gl,gm,gn,gp,gq,gr,gt,gu,gy,hk,hn,hr,ht,hu,id,ie,il,in,iq,ir,is,it,je,jm,jo,jp,ke,kg,kh,kr,kw,kz,la,lb,li,lk,lr,ls,lt,lu,lv,ly,ma,mc,md,me,mg,mh,mk,ml,mm,mn,mo,mp,mr,mt,mu,mv,mw,mx,my,mz,na,nc,ne,ng,ni,nl,no,np,nz,om,pa,pe,pf,pg,ph,pk,pl,pr,ps,pt,py,qa,re,ro,rs,ru,rw,sa,sb,sc,sd,se,sg,si,sk,sl,sn,so,sr,sv,sy,sz,tc,td,tg,th,tj,tl,tm,tn,tr,tt,tw,tz,ua,ug,uk,us,uy,uz,vc,ve,vi,vn,ws,ye,za,zm,zw,zz,'auto parts','books and music',clothing,computers,furniture,'home goods',jewelry,mobile,'office equipment','sporting goods'
10,0a6ba32afe4756995db2f5cf2461cddbvj445,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.333333,0,0,1,0.5,4.094345,2.24E+12,2894736842,0,1,9.21E+12,1.24E+12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,3,TRUE,1315789473,0,26368421052,2210526316,4,2,0,-1.791759,1,0.5,0,0.666667,0.333333,0,2,2,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0.166667,0,4.787492,1,1,1,br,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,fa64831ab5ade55daee13f852c16b0a84ujt0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.056308,1,5.396825,0.191257,0.191257,1,0.318253,4879.094368,18105263158,2263157892,0,0.068694,1.34E+13,1.22E+13,0.6,0.428571,1,0.342857,0.685714,0.428571,0.257143,0.314286,0.285714,0.228571,0.228571,0.228571,0.171429,0.257143,0.371429,0.171429,0.228571,0.2,0.114286,0.085714,0.114286,0.057143,0.085714,0.085714,0.171429,0.114286,0.114286,0.085714,0.2,0.228571,0.342857,0.228571,0.371429,0.342857,0.314286,0.457143,0.142857,0.228571,0.4,0.285714,0.4,0.342857,0.2,0.4,0.257143,0.485714,0.371429,0.371429,0.485714,0.257143,0.514286,0.342857,0.8,0.342857,0.542857,0.571429,0.571429,0.4,0.485714,0.114286,0.428571,0.542857,0.457143,0.485714,0.628571,0.4,0.428571,0.657143,0.542857,0.657143,0.371429,0.514286,35,FALSE,52631580,0.718358,17421052632,0,300,315,273,-1.539106,0.952381,1,0.866667,0.337838,0.35473,0.307432,1,7.047619,888,99,888,0.111486,0,0,0,0,0,0,0,0,0,0,0.505631,0,1616.487117,1,1.253968,27,in,0,0.008368,0,0,0,0,0,0,0,0,0,0,0.002092,0,0,0.089958,0.002092,0,0,0,0,0,0,0,0.004184,0.004184,0,0,0,0,0,0.006276,0,0,0,0,0.004184,0.002092,0,0.016736,0.004184,0.002092,0,0,0,0.004184,0,0,0,0,0,0,0,0.050209,0,0.002092,0.002092,0.002092,0,0,0,0,0,0,0,0.002092,0,0,0,0,0,0,0,0.006276,0,0,0,0,0,0,0.002092,0.016736,0,0,1,0.004184,0.020921,0,0,0,0,0.008368,0,0.004184,0,0.006276,0,0.002092,0,0.004184,0,0,0.01046,0,0,0,0,0,0.002092,0.012552,0,0,0,0,0,0.002092,0,0,0,0,0,0.004184,0,0,0,0.002092,0.012552,0.01046,0,0,0,0,0.018828,0,0,0,0.002092,0,0,0,0,0,0,0.006276,0.3159,0,0,0,0,0,0,0,0.004184,0,0.002092,0,0.025105,0,0,0.027197,0,0,0,0,0,0,0,0,0,0.002092,0,0,0,0,0.006276,0,0,0,0.004184,0,0,0.002092,0,0,0,0,0.087866,0,0,0,0.004184,0,0,0,0.002092,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,3f3a3705be5ea07b9ba7ee646ed756fbssuo7,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.333333,0.333333,0,0,0,6.25E+12,-1,0,1,5.27E+12,8.35E+12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,15394736842,0,6.25E+12,6.25E+12,0,1,1,0,0,1,1,0,0.5,0.5,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,1b26a52e1e5980c8487bb35cf5027fdfwfnzp,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.05E+13,-1,0,0,6.97E+13,7.36E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1.36E+11,0,1.05E+13,1.05E+13,1,0,1,0,1,0,1,0.5,0,0.5,1,1,2,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,za,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14,c0549e76b179912d52a28c3eb9b29376yaxvu,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.5,0,7.52E+11,-1,0,0,7.62E+11,7.61E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,90631578947,0,7.52E+11,7.52E+11,0,0,2,-0.693147,0,0,1,0,0,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,1,ke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,38e919293f5dbd62d87ce288e41aae2a281m2,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.696047,117.733944,7.5,32.464286,0.382038,0.382038,1,0.319908,5363.224345,5105263156,236842106,3,0.972885,9.26E+12,1.92E+12,0.184211,0.052632,0.210526,0.394737,0.605263,0.368421,0.289474,0.447368,0.342105,0.447368,0.368421,0.315789,0.368421,0.263158,0.473684,0.394737,0.447368,0.394737,0.394737,0.315789,0.421053,0.684211,0.368421,0.526316,0.394737,0.421053,0.631579,0.289474,0.289474,0.631579,0.605263,0.631579,1,0.868421,0.657895,0.578947,0.684211,0.763158,0.789474,0.342105,0.131579,0.263158,0.131579,0.236842,0.236842,0.131579,0.131579,0.263158,0.157895,0.236842,0.052632,0.105263,0.026316,0.078947,0.078947,0.052632,0.184211,0.184211,0.131579,0.131579,0.131579,0.157895,0.342105,0.210526,0.263158,0.210526,0.184211,0.105263,0.210526,0.315789,0.289474,0.236842,38,FALSE,3105263158,0.035928,5105263156,0,548,348,26,-295.079753,1,0.635036,0.047445,0.59436,0.37744,0.0282,7.5,32.928571,922,1,922,0.001085,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.035714,2,us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,585e7c21b80baf2225224fe140cdb1a73ddrf,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.710798,1,2.751825,0.130612,0.130612,1,0.317073,2088.366712,11842105262,2736842105,1,1,6.85E+12,4.94E+12,0.848485,1,0.606061,0.484848,0.30303,0.484848,0.969697,0.575758,0.454545,0.181818,0.121212,0.121212,0.121212,0.060606,0.181818,0.060606,0.151515,0.151515,0.090909,0.030303,0.030303,0.060606,0.060606,0,0.151515,0.030303,0,0.060606,0.030303,0,0,0,0.151515,0.181818,0.333333,0.242424,0.090909,0.060606,0.060606,0.060606,0.090909,0.151515,0.151515,0.242424,0.212121,0.363636,0,0.151515,0.030303,0.090909,0.030303,0.090909,0.090909,0.151515,0.030303,0.090909,0.060606,0.030303,0.060606,0.242424,0.363636,0.363636,0.454545,0.030303,0.060606,0.090909,0.121212,0.121212,0,0.181818,0.090909,0.060606,33,FALSE,1052631578,0.263923,9947368422,52631578,158,120,148,-2.784048,1,0.759494,0.936709,0.370892,0.28169,0.347418,2,3.109489,426,44,426,0.103286,0,0,0,0,0,0,0,0,0,0,0.474178,0,579.724226,1,1.072993,3,in,0,0.065657,0,0,0,0,0,0,0.005051,0,0,0,0.106061,0,0,0.060606,0,0,0,0,0,0,0,0,0,0.015152,0,0,0,0,0,0,0,0,0,0,0,0.005051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005051,0.020202,0,0,0,0,0,0,0,0.030303,0,0,1,0,0,0,0.005051,0,0,0.010101,0,0.025253,0,0,0,0.035354,0,0,0,0,0.171717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303,0,0,0,0,0,0,0.005051,0,0,0,0.09596,0.020202,0,0,0,0,0,0,0,0,0,0.020202,0.080808,0,0,0,0,0,0.045455,0,0,0,0,0.035354,0,0,0,0,0,0,0.020202,0,0,0,0,0,0.055556,0,0,0,0,0.035354,0,0,0,0.005051,0,0.005051,0,0,0,0,0.010101,0,0.055556,0,0,0.065657,0,0,0,0,0,0,0,0,0,0,1,0,0
17,d91a4421996dcf429f575e372915cdcedae6g,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.804016,1,5.97546,0.207218,0.207218,1,0.256705,6574.716604,8000000000,289473684,2,1,4.66E+12,8E+12,0.10989,0.153846,0.197802,0.148352,0.159341,0.137363,0.214286,0.115385,0.153846,0.087912,0.093407,0.10989,0.126374,0.082418,0.082418,0.10989,0.06044,0.065934,0.043956,0.093407,0.021978,0.027473,0.043956,0.049451,0.032967,0.06044,0.027473,0.043956,0.049451,0.032967,0.021978,0.065934,0.032967,0.049451,0.038462,0.049451,0.038462,0.038462,0.043956,0.049451,0.054945,0.065934,0.06044,0.082418,0.043956,0.104396,0.071429,0.087912,0.115385,0.076923,0.082418,0.087912,0.087912,0.076923,0.098901,0.087912,0.076923,0.054945,0.071429,0.06044,0.06044,0.082418,0.087912,0.071429,0.043956,0.071429,0.06044,0.076923,1,0.549451,0.104396,0.076923,182,FALSE,842105264,0.159269,5105263160,0,332,348,594,-48.260004,0.558923,0.585859,1,0.260597,0.273155,0.466248,2,7.815951,1274,86,1274,0.067504,0,0,0,0,0,0,0,0,0,0,0.382261,0,3607.686937,1,1.674847,11,in,0,0.161228,0,0,0,0,0,0,0,0.001919,0.003839,0,0.005758,0,0,0.028791,0,0,0,0.003839,0,0,0,0,0,0.009597,0,0,0,0,0,0.003839,0,0,0,0,0,0,0,0.017274,0,0,0,0,0.001919,0.001919,0.001919,0,0,0,0,0,0,0.001919,0,0,0.007678,0.009597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001919,0,0,0,0,0,0,0,0.199616,0,0,1,0,0.003839,0,0,0,0,0.001919,0,0.001919,0,0.001919,0,0,0,0,0.001919,0,0.015355,0,0,0,0,0,0,0.001919,0,0.001919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042226,0,0,0,0,0.023033,0,0,0,0.001919,0,0.003839,0.001919,0,0,0,0.001919,0.078695,0,0,0,0,0.001919,0.007678,0,0.007678,0,0.454894,0,0.172745,0,0,0.003839,0,0.001919,0,0,0,0,0,0,0,0,0,0,0,0,0.001919,0,0,0,0.007678,0.042226,0,0.001919,0,0,0,0,0.021113,0,0.001919,0,0.001919,0,0.003839,0,0.003839,0.015355,0,0,0,0,0,0,0,0,1,0,0,0,0
18,880f542a275df1251612886d408b32e8m96cp,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89588,3.648397,3,4,0.4,0.4,1,0.133333,33.505073,4.02E+11,1.51E+11,0,0.555556,3.92E+12,3.98E+12,0,0,0,0.333333,0.666667,1,0.333333,0,0.333333,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0.333333,0.333333,0,0,0,0,0,0.333333,0,0,0,0.333333,0,0,0,0.333333,0,0,0,0.333333,0,0.333333,0,0.333333,0,0,3,TRUE,1289473685,0.222222,2.57E+11,16368421052,12,2,4,-4.120662,1,0.166667,0.333333,0.666667,0.111111,0.222222,3,4.5,18,9,18,0.5,0,0,0,0,0,0,0,0,0,0,0.222222,0,25.134063,1,1.25,2,se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,6e4d22dbabcf2eaae5689c7d155e1c1fev15l,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.5,0.5,0,0,0,9E+12,-1,0,1,5.04E+11,4.66E+12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,7894736842,0,9E+12,9E+12,1,0,1,0,1,0,1,0.5,0,0.5,1,1,2,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,sa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
